"Study_ID","AUC","Permutation","DEBIAS"
11129,0.537984261501211,0,1
11129,0.56068401937046,1,1
11129,0.476240920096852,1,1
11129,0.542372881355932,1,1
11129,0.574152542372881,1,1
11129,0.491071428571429,1,1
11129,0.465799031476998,1,1
11129,0.529661016949153,1,1
11129,0.57884382566586,1,1
11129,0.468976997578692,1,1
11129,0.547518159806295,1,1
11129,0.630750605326877,1,1
11129,0.486682808716707,1,1
11129,0.587015738498789,1,1
11129,0.554025423728814,1,1
11129,0.487439467312349,1,1
11129,0.568099273607748,1,1
11129,0.595187651331719,1,1
11129,0.531930992736077,1,1
11129,0.521943099273608,1,1
11129,0.57430387409201,1,1
11129,0.512863196125908,1,1
11129,0.609110169491525,1,1
11129,0.612136803874092,1,1
11129,0.490163438256659,1,1
11129,0.511652542372881,1,1
11129,0.514225181598063,1,1
11129,0.536924939467312,1,1
11129,0.615163438256659,1,1
11129,0.550242130750605,1,1
11129,0.589891041162228,1,1
11129,0.511652542372881,1,1
11129,0.448093220338983,1,1
11129,0.573093220338983,1,1
11129,0.600332929782082,1,1
11129,0.473819612590799,1,1
11129,0.536622276029056,1,1
11129,0.576422518159806,1,1
11129,0.552814769975787,1,1
11129,0.531930992736077,1,1
11129,0.493341404358353,1,1
11129,0.536168280871671,1,1
11129,0.605629539951574,1,1
11129,0.552058111380145,1,1
11129,0.498638014527845,1,1
11129,0.530569007263923,1,1
11129,0.512106537530266,1,1
11129,0.543432203389831,1,1
11129,0.585351089588378,1,1
11129,0.5534200968523,1,1
11129,0.530266343825666,1,1
11129,0.543734866828087,1,1
11129,0.546610169491525,1,1
11129,0.470792978208232,1,1
11129,0.647699757869249,1,1
11129,0.577784503631961,1,1
11129,0.598668280871671,1,1
11129,0.534049636803874,1,1
11129,0.514679176755448,1,1
11129,0.525423728813559,1,1
11129,0.483504842615012,1,1
11129,0.530266343825666,1,1
11129,0.552360774818402,1,1
11129,0.577633171912833,1,1
11129,0.538892251815981,1,1
11129,0.669642857142857,1,1
11129,0.478510895883777,1,1
11129,0.633323244552058,1,1
11129,0.536470944309927,1,1
11129,0.493946731234867,1,1
11129,0.493190072639225,1,1
11129,0.50453995157385,1,1
11129,0.566434624697337,1,1
11129,0.519067796610169,1,1
11129,0.515587167070218,1,1
11129,0.491374092009685,1,1
11129,0.531174334140436,1,1
11129,0.527996368038741,1,1
11129,0.549182808716707,1,1
11129,0.527391041162228,1,1
11129,0.557354721549637,1,1
11129,0.603208232445521,1,1
11129,0.532990314769976,1,1
11129,0.471700968523002,1,1
11129,0.489709443099274,1,1
11129,0.535108958837772,1,1
11129,0.574455205811138,1,1
11129,0.504085956416465,1,1
11129,0.547215496368039,1,1
11129,0.585048426150121,1,1
11129,0.574757869249395,1,1
11129,0.500453995157385,1,1
11129,0.469582324455206,1,1
11129,0.536319612590799,1,1
11129,0.488801452784504,1,1
11129,0.514376513317191,1,1
11129,0.510290556900726,1,1
11129,0.521489104116223,1,1
11129,0.50544794188862,1,1
11129,0.594582324455206,1,1
11129,0.56068401937046,1,1
