"Study_ID","AUC","Permutation","DEBIAS"
14669,0.684210526315789,0,1
14669,0.571428571428571,1,1
14669,0.567669172932331,1,1
14669,0.597744360902256,1,1
14669,0.755639097744361,1,1
14669,0.513157894736842,1,1
14669,0.49812030075188,1,1
14669,0.554511278195489,1,1
14669,0.515037593984962,1,1
14669,0.582706766917293,1,1
14669,0.580827067669173,1,1
14669,0.526315789473684,1,1
14669,0.522556390977444,1,1
14669,0.663533834586466,1,1
14669,0.614661654135338,1,1
14669,0.518796992481203,1,1
14669,0.695488721804511,1,1
14669,0.648496240601504,1,1
14669,0.614661654135338,1,1
14669,0.610902255639098,1,1
14669,0.661654135338346,1,1
14669,0.479323308270677,1,1
14669,0.509398496240602,1,1
14669,0.524436090225564,1,1
14669,0.558270676691729,1,1
14669,0.669172932330827,1,1
14669,0.415413533834586,1,1
14669,0.535714285714286,1,1
14669,0.481203007518797,1,1
14669,0.56203007518797,1,1
14669,0.565789473684211,1,1
14669,0.575187969924812,1,1
14669,0.656015037593985,1,1
14669,0.680451127819549,1,1
14669,0.595864661654135,1,1
14669,0.657894736842105,1,1
14669,0.522556390977444,1,1
14669,0.515037593984962,1,1
14669,0.577067669172932,1,1
14669,0.496240601503759,1,1
14669,0.477443609022556,1,1
14669,0.712406015037594,1,1
14669,0.524436090225564,1,1
14669,0.62781954887218,1,1
14669,0.541353383458647,1,1
14669,0.50187969924812,1,1
14669,0.471804511278196,1,1
14669,0.582706766917293,1,1
14669,0.588345864661654,1,1
14669,0.56015037593985,1,1
14669,0.669172932330827,1,1
14669,0.575187969924812,1,1
14669,0.488721804511278,1,1
14669,0.567669172932331,1,1
14669,0.588345864661654,1,1
14669,0.597744360902256,1,1
14669,0.565789473684211,1,1
14669,0.565789473684211,1,1
14669,0.663533834586466,1,1
14669,0.464285714285714,1,1
14669,0.607142857142857,1,1
14669,0.535714285714286,1,1
14669,0.573308270676692,1,1
14669,0.533834586466165,1,1
14669,0.701127819548872,1,1
14669,0.661654135338346,1,1
14669,0.516917293233083,1,1
14669,0.511278195488722,1,1
14669,0.682330827067669,1,1
14669,0.616541353383459,1,1
14669,0.558270676691729,1,1
14669,0.511278195488722,1,1
14669,0.507518796992481,1,1
14669,0.669172932330827,1,1
14669,0.637218045112782,1,1
14669,0.595864661654135,1,1
14669,0.612781954887218,1,1
14669,0.592105263157895,1,1
14669,0.556390977443609,1,1
14669,0.620300751879699,1,1
14669,0.648496240601504,1,1
14669,0.597744360902256,1,1
14669,0.652255639097744,1,1
14669,0.466165413533835,1,1
14669,0.633458646616541,1,1
14669,0.62781954887218,1,1
14669,0.428571428571429,1,1
14669,0.531954887218045,1,1
14669,0.503759398496241,1,1
14669,0.569548872180451,1,1
14669,0.590225563909774,1,1
14669,0.543233082706767,1,1
14669,0.516917293233083,1,1
14669,0.488721804511278,1,1
14669,0.567669172932331,1,1
14669,0.515037593984962,1,1
14669,0.43609022556391,1,1
14669,0.535714285714286,1,1
14669,0.475563909774436,1,1
14669,0.607142857142857,1,1
14669,0.569548872180451,1,1
