"Study_ID","AUC","Permutation","DEBIAS"
13631,0.582546823805565,0,1
13631,0.505623746882488,1,1
13631,0.527165142549758,1,1
13631,0.542471514499486,1,1
13631,0.505354785075065,1,1
13631,0.54320504670155,1,1
13631,0.491002004988019,1,1
13631,0.538534891681745,1,1
13631,0.471294439825908,1,1
13631,0.485402709178933,1,1
13631,0.529634700963372,1,1
13631,0.522984008997995,1,1
13631,0.54804635923517,1,1
13631,0.499242016724534,1,1
13631,0.516039904151792,1,1
13631,0.493985035943078,1,1
13631,0.488654701941415,1,1
13631,0.492151205437919,1,1
13631,0.496796909384322,1,1
13631,0.533229008753484,1,1
13631,0.50080688542227,1,1
13631,0.531933101863172,1,1
13631,0.504914665753827,1,1
13631,0.501002494009487,1,1
13631,0.535185094625654,1,1
13631,0.539146168516798,1,1
13631,0.510416157269304,1,1
13631,0.536187588635141,1,1
13631,0.541469020489999,1,1
13631,0.512665656022299,1,1
13631,0.507115262360018,1,1
13631,0.541860237664433,1,1
13631,0.514181622573231,1,1
13631,0.511051885177759,1,1
13631,0.521150178492836,1,1
13631,0.480194630544281,1,1
13631,0.521981514988508,1,1
13631,0.510122744388479,1,1
13631,0.513105775343538,1,1
13631,0.495452100347205,1,1
13631,0.535038388185241,1,1
13631,0.489461587363685,1,1
13631,0.597241918920241,1,1
13631,0.518020441097364,1,1
13631,0.55322998679642,1,1
13631,0.502983030955059,1,1
13631,0.545283387940731,1,1
13631,0.51440168223385,1,1
13631,0.566164604626143,1,1
13631,0.543767421389799,1,1
13631,0.508557875690743,1,1
13631,0.511883221673431,1,1
13631,0.550662624089198,1,1
13631,0.544207540711037,1,1
13631,0.523790894420265,1,1
13631,0.506039415130324,1,1
13631,0.566629175020783,1,1
13631,0.508557875690743,1,1
13631,0.542104748398455,1,1
13631,0.523717541200059,1,1
13631,0.518851777593036,1,1
13631,0.517262457821898,1,1
13631,0.549977994033938,1,1
13631,0.484815883417282,1,1
13631,0.536994474057411,1,1
13631,0.488434642280796,1,1
13631,0.549611227932906,1,1
13631,0.52604039317326,1,1
13631,0.537679104112671,1,1
13631,0.536554354736173,1,1
13631,0.497212577632158,1,1
13631,0.509291407892806,1,1
13631,0.508729033204558,1,1
13631,0.522715047190572,1,1
13631,0.503814367450731,1,1
13631,0.502567362707223,1,1
13631,0.541615726930412,1,1
13631,0.508435620323732,1,1
13631,0.526089295320065,1,1
13631,0.512274438847865,1,1
13631,0.5368722186904,1,1
13631,0.549831287593525,1,1
13631,0.52511125238398,1,1
13631,0.504816861460218,1,1
13631,0.535185094625654,1,1
13631,0.53789916377329,1,1
13631,0.484742530197076,1,1
13631,0.509169152525796,1,1
13631,0.538143674507311,1,1
13631,0.516235512739009,1,1
13631,0.496674654017311,1,1
13631,0.550491466575383,1,1
13631,0.528534402660277,1,1
13631,0.520098782336545,1,1
13631,0.53606533326813,1,1
13631,0.511932123820236,1,1
13631,0.507799892415277,1,1
13631,0.52753190865079,1,1
13631,0.509829331507653,1,1
13631,0.546188077656609,1,1
13631,0.571470487554404,1,1
