"Study_ID","AUC","Permutation","DEBIAS"
13187,0.65257405809606,0,1
13187,0.523943054357204,1,1
13187,0.523619499568594,1,1
13187,0.491048317515099,1,1
13187,0.474870578084556,1,1
13187,0.480586712683348,1,1
13187,0.494823123382226,1,1
13187,0.50186942766753,1,1
13187,0.489250790911705,1,1
13187,0.487237561115904,1,1
13187,0.530018694276675,1,1
13187,0.534081104400345,1,1
13187,0.510030198446937,1,1
13187,0.490509059534081,1,1
13187,0.554105550762151,1,1
13187,0.517184354328444,1,1
13187,0.539797238999137,1,1
13187,0.516968651136037,1,1
13187,0.505428530342249,1,1
13187,0.532750934713834,1,1
13187,0.495614035087719,1,1
13187,0.513984756974403,1,1
13187,0.520563704342824,1,1
13187,0.531744319815933,1,1
13187,0.54195427092321,1,1
13187,0.548856773080242,1,1
13187,0.513912855910267,1,1
13187,0.526747195858499,1,1
13187,0.524050905953408,1,1
13187,0.508915731952833,1,1
13187,0.518981880931838,1,1
13187,0.503666954270923,1,1
13187,0.491623526028185,1,1
13187,0.542421627840092,1,1
13187,0.490257405809606,1,1
13187,0.573303134886396,1,1
13187,0.510461604831752,1,1
13187,0.504421915444349,1,1
13187,0.487525165372447,1,1
13187,0.561727063560541,1,1
13187,0.485583836640782,1,1
13187,0.555579522576934,1,1
13187,0.525417026171987,1,1
13187,0.531241012366983,1,1
13187,0.561008052919183,1,1
13187,0.571757262007478,1,1
13187,0.514991371872304,1,1
13187,0.481485475985045,1,1
13187,0.511647972389991,1,1
13187,0.564171699741156,1,1
13187,0.518694276675295,1,1
13187,0.555076215127984,1,1
13187,0.494319815933276,1,1
13187,0.498561978717285,1,1
13187,0.573267184354328,1,1
13187,0.546735691688237,1,1
13187,0.481125970664366,1,1
13187,0.513301696865114,1,1
13187,0.499604544147253,1,1
13187,0.573878343399482,1,1
13187,0.55396174863388,1,1
13187,0.551013805004314,1,1
13187,0.543356341673857,1,1
13187,0.532355478861087,1,1
13187,0.525668679896462,1,1
13187,0.548245614035088,1,1
13187,0.533793500143802,1,1
13187,0.526747195858499,1,1
13187,0.539761288467069,1,1
13187,0.482492090882945,1,1
13187,0.503810756399195,1,1
13187,0.549072476272649,1,1
13187,0.511072763876905,1,1
13187,0.520527753810756,1,1
13187,0.491983031348864,1,1
13187,0.502121081392005,1,1
13187,0.50355910267472,1,1
13187,0.497842968075928,1,1
13187,0.530665803853897,1,1
13187,0.525093471383376,1,1
13187,0.583980442910555,1,1
13187,0.484756974403221,1,1
13187,0.478321829163072,1,1
13187,0.488064423353466,1,1
13187,0.532355478861087,1,1
13187,0.532463330457291,1,1
13187,0.549180327868852,1,1
13187,0.545980730514812,1,1
13187,0.509706643658326,1,1
13187,0.551193557664653,1,1
13187,0.507082254817371,1,1
13187,0.550438596491228,1,1
13187,0.486446649410411,1,1
13187,0.5377121081392,1,1
13187,0.497699165947656,1,1
13187,0.49356485475985,1,1
13187,0.584663503019845,1,1
13187,0.531169111302847,1,1
13187,0.546555939027898,1,1
13187,0.569168823698591,1,1
13187,0.505284728213978,1,1
