"Study_ID","AUC","Permutation","DEBIAS"
14130,0.904166666666667,0,0
14130,0.497916666666667,1,0
14130,0.495833333333333,1,0
14130,0.60625,1,0
14130,0.554166666666667,1,0
14130,0.5375,1,0
14130,0.516666666666667,1,0
14130,0.683333333333333,1,0
14130,0.504166666666667,1,0
14130,0.702083333333333,1,0
14130,0.65625,1,0
14130,0.516666666666667,1,0
14130,0.583333333333333,1,0
14130,0.55625,1,0
14130,0.522916666666667,1,0
14130,0.5625,1,0
14130,0.491666666666667,1,0
14130,0.585416666666667,1,0
14130,0.5375,1,0
14130,0.745833333333333,1,0
14130,0.522916666666667,1,0
14130,0.579166666666667,1,0
14130,0.6125,1,0
14130,0.579166666666667,1,0
14130,0.558333333333333,1,0
14130,0.55,1,0
14130,0.554166666666667,1,0
14130,0.595833333333333,1,0
14130,0.527083333333333,1,0
14130,0.68125,1,0
14130,0.5875,1,0
14130,0.5875,1,0
14130,0.458333333333333,1,0
14130,0.6875,1,0
14130,0.5375,1,0
14130,0.61875,1,0
14130,0.577083333333333,1,0
14130,0.554166666666667,1,0
14130,0.610416666666667,1,0
14130,0.75,1,0
14130,0.5375,1,0
14130,0.46875,1,0
14130,0.602083333333333,1,0
14130,0.522916666666667,1,0
14130,0.683333333333333,1,0
14130,0.6,1,0
14130,0.59375,1,0
14130,0.602083333333333,1,0
14130,0.602083333333333,1,0
14130,0.666666666666667,1,0
14130,0.60625,1,0
14130,0.497916666666667,1,0
14130,0.59375,1,0
14130,0.485416666666667,1,0
14130,0.616666666666667,1,0
14130,0.625,1,0
14130,0.597916666666667,1,0
14130,0.714583333333333,1,0
14130,0.483333333333333,1,0
14130,0.495833333333333,1,0
14130,0.514583333333333,1,0
14130,0.591666666666667,1,0
14130,0.69375,1,0
14130,0.554166666666667,1,0
14130,0.61875,1,0
14130,0.55625,1,0
14130,0.4375,1,0
14130,0.489583333333333,1,0
14130,0.579166666666667,1,0
14130,0.5625,1,0
14130,0.554166666666667,1,0
14130,0.472916666666667,1,0
14130,0.585416666666667,1,0
14130,0.575,1,0
14130,0.514583333333333,1,0
14130,0.666666666666667,1,0
14130,0.564583333333333,1,0
14130,0.416666666666667,1,0
14130,0.620833333333333,1,0
14130,0.51875,1,0
14130,0.575,1,0
14130,0.504166666666667,1,0
14130,0.51875,1,0
14130,0.522916666666667,1,0
14130,0.727083333333333,1,0
14130,0.54375,1,0
14130,0.552083333333333,1,0
14130,0.514583333333333,1,0
14130,0.735416666666667,1,0
14130,0.54375,1,0
14130,0.522916666666667,1,0
14130,0.445833333333333,1,0
14130,0.64375,1,0
14130,0.516666666666667,1,0
14130,0.6125,1,0
14130,0.535416666666667,1,0
14130,0.49375,1,0
14130,0.591666666666667,1,0
14130,0.635416666666667,1,0
14130,0.685416666666667,1,0
14130,0.639583333333333,1,0
