"Study_ID","AUC","Permutation","DEBIAS"
13652,0.648993808049536,0,1
13652,0.571362229102167,1,1
13652,0.490170278637771,1,1
13652,0.54094427244582,1,1
13652,0.531965944272446,1,1
13652,0.514860681114551,1,1
13652,0.480379256965944,1,1
13652,0.518614551083591,1,1
13652,0.533049535603715,1,1
13652,0.52859907120743,1,1
13652,0.536609907120743,1,1
13652,0.5921826625387,1,1
13652,0.531888544891641,1,1
13652,0.530921052631579,1,1
13652,0.497871517027864,1,1
13652,0.52577399380805,1,1
13652,0.478715170278638,1,1
13652,0.533320433436532,1,1
13652,0.52859907120743,1,1
13652,0.581772445820433,1,1
13652,0.502321981424149,1,1
13652,0.502825077399381,1,1
13652,0.522368421052632,1,1
13652,0.598142414860681,1,1
13652,0.515208978328173,1,1
13652,0.510681114551084,1,1
13652,0.508513931888545,1,1
13652,0.537538699690402,1,1
13652,0.525735294117647,1,1
13652,0.488390092879257,1,1
13652,0.493885448916409,1,1
13652,0.585294117647059,1,1
13652,0.505224458204334,1,1
13652,0.505611455108359,1,1
13652,0.513815789473684,1,1
13652,0.569930340557276,1,1
13652,0.496981424148607,1,1
13652,0.5453173374613,1,1
13652,0.529450464396285,1,1
13652,0.593188854489164,1,1
13652,0.519311145510836,1,1
13652,0.505650154798762,1,1
13652,0.528521671826625,1,1
13652,0.524729102167183,1,1
13652,0.577670278637771,1,1
13652,0.566756965944272,1,1
13652,0.567105263157895,1,1
13652,0.529295665634675,1,1
13652,0.571284829721362,1,1
13652,0.5953173374613,1,1
13652,0.577244582043344,1,1
13652,0.565131578947368,1,1
13652,0.52062693498452,1,1
13652,0.508978328173375,1,1
13652,0.497445820433437,1,1
13652,0.52078173374613,1,1
13652,0.552554179566563,1,1
13652,0.533049535603715,1,1
13652,0.491602167182663,1,1
13652,0.505417956656347,1,1
13652,0.536648606811146,1,1
13652,0.550270897832817,1,1
13652,0.54593653250774,1,1
13652,0.551160990712074,1,1
13652,0.527941176470588,1,1
13652,0.486029411764706,1,1
13652,0.529605263157895,1,1
13652,0.540557275541796,1,1
13652,0.501354489164087,1,1
13652,0.514860681114551,1,1
13652,0.562925696594427,1,1
13652,0.497058823529412,1,1
13652,0.54140866873065,1,1
13652,0.565479876160991,1,1
13652,0.502089783281734,1,1
13652,0.515557275541796,1,1
13652,0.521787925696594,1,1
13652,0.476044891640867,1,1
13652,0.51265479876161,1,1
13652,0.531346749226006,1,1
13652,0.497832817337461,1,1
13652,0.560139318885449,1,1
13652,0.534520123839009,1,1
13652,0.518459752321981,1,1
13652,0.565441176470588,1,1
13652,0.507701238390093,1,1
13652,0.505263157894737,1,1
13652,0.546904024767802,1,1
13652,0.526393188854489,1,1
13652,0.527128482972136,1,1
13652,0.498993808049536,1,1
13652,0.5296826625387,1,1
13652,0.52016253869969,1,1
13652,0.541137770897833,1,1
13652,0.564512383900929,1,1
13652,0.553328173374613,1,1
13652,0.534558823529412,1,1
13652,0.559171826625387,1,1
13652,0.491447368421053,1,1
13652,0.514551083591331,1,1
13652,0.503405572755418,1,1
