"Study_ID","AUC","Permutation","DEBIAS"
13695,0.494444444444444,0,0
13695,0.507638888888889,1,0
13695,0.527083333333333,1,0
13695,0.485416666666667,1,0
13695,0.520138888888889,1,0
13695,0.55,1,0
13695,0.529861111111111,1,0
13695,0.65,1,0
13695,0.554861111111111,1,0
13695,0.600694444444444,1,0
13695,0.590972222222222,1,0
13695,0.622916666666667,1,0
13695,0.591666666666667,1,0
13695,0.673611111111111,1,0
13695,0.566666666666667,1,0
13695,0.561111111111111,1,0
13695,0.663194444444444,1,0
13695,0.460416666666667,1,0
13695,0.596527777777778,1,0
13695,0.571527777777778,1,0
13695,0.527083333333333,1,0
13695,0.622222222222222,1,0
13695,0.660416666666667,1,0
13695,0.55625,1,0
13695,0.6375,1,0
13695,0.536805555555556,1,0
13695,0.548611111111111,1,0
13695,0.667361111111111,1,0
13695,0.546527777777778,1,0
13695,0.588888888888889,1,0
13695,0.564583333333333,1,0
13695,0.521527777777778,1,0
13695,0.474305555555556,1,0
13695,0.554861111111111,1,0
13695,0.689583333333333,1,0
13695,0.632638888888889,1,0
13695,0.504861111111111,1,0
13695,0.530555555555556,1,0
13695,0.481944444444444,1,0
13695,0.638194444444445,1,0
13695,0.542361111111111,1,0
13695,0.532638888888889,1,0
13695,0.577083333333333,1,0
13695,0.575,1,0
13695,0.535416666666667,1,0
13695,0.481944444444444,1,0
13695,0.4875,1,0
13695,0.486805555555556,1,0
13695,0.604166666666667,1,0
13695,0.620833333333333,1,0
13695,0.666666666666667,1,0
13695,0.55,1,0
13695,0.622222222222222,1,0
13695,0.538194444444444,1,0
13695,0.520833333333333,1,0
13695,0.559722222222222,1,0
13695,0.528472222222222,1,0
13695,0.489583333333333,1,0
13695,0.60625,1,0
13695,0.556944444444444,1,0
13695,0.577777777777778,1,0
13695,0.523611111111111,1,0
13695,0.560416666666667,1,0
13695,0.573611111111111,1,0
13695,0.708333333333333,1,0
13695,0.503472222222222,1,0
13695,0.577083333333333,1,0
13695,0.568055555555556,1,0
13695,0.522916666666667,1,0
13695,0.545138888888889,1,0
13695,0.503472222222222,1,0
13695,0.495138888888889,1,0
13695,0.560416666666667,1,0
13695,0.450694444444444,1,0
13695,0.527777777777778,1,0
13695,0.490277777777778,1,0
13695,0.529166666666667,1,0
13695,0.5375,1,0
13695,0.591666666666667,1,0
13695,0.544444444444444,1,0
13695,0.536805555555556,1,0
13695,0.575,1,0
13695,0.477777777777778,1,0
13695,0.529166666666667,1,0
13695,0.60625,1,0
13695,0.584027777777778,1,0
13695,0.679166666666667,1,0
13695,0.461111111111111,1,0
13695,0.55,1,0
13695,0.622916666666667,1,0
13695,0.509027777777778,1,0
13695,0.51875,1,0
13695,0.522916666666667,1,0
13695,0.53125,1,0
13695,0.518055555555556,1,0
13695,0.545833333333333,1,0
13695,0.636805555555556,1,0
13695,0.561111111111111,1,0
13695,0.55,1,0
13695,0.468055555555556,1,0
13695,0.609027777777778,1,0
