"Study_ID","AUC","Permutation","DEBIAS"
13187,0.586029623238424,0,1
13187,0.546627840092033,1,1
13187,0.524626114466494,1,1
13187,0.48579953983319,1,1
13187,0.509994247914869,1,1
13187,0.527789761288467,1,1
13187,0.506363244176014,1,1
13187,0.540731952832902,1,1
13187,0.479076790336497,1,1
13187,0.517939315501869,1,1
13187,0.528149266609146,1,1
13187,0.50406241012367,1,1
13187,0.484181765890135,1,1
13187,0.553710094909405,1,1
13187,0.545225769341386,1,1
13187,0.501653724475122,1,1
13187,0.525992234685073,1,1
13187,0.512331032499281,1,1
13187,0.515638481449525,1,1
13187,0.522505033074489,1,1
13187,0.494895024446362,1,1
13187,0.527250503307449,1,1
13187,0.503055795225769,1,1
13187,0.520096347425942,1,1
13187,0.50068306010929,1,1
13187,0.552883232671844,1,1
13187,0.528041415012942,1,1
13187,0.521390566580385,1,1
13187,0.504242162784009,1,1
13187,0.542924935289042,1,1
13187,0.537064998561979,1,1
13187,0.515997986770204,1,1
13187,0.548641069887834,1,1
13187,0.539797238999137,1,1
13187,0.50812482024734,1,1
13187,0.515926085706068,1,1
13187,0.530306298533218,1,1
13187,0.527897612884671,1,1
13187,0.540875754961173,1,1
13187,0.483570606844981,1,1
13187,0.537172850158182,1,1
13187,0.551696865113604,1,1
13187,0.527897612884671,1,1
13187,0.534368708656888,1,1
13187,0.560253091745758,1,1
13187,0.537424503882658,1,1
13187,0.51538682772505,1,1
13187,0.575927523727351,1,1
13187,0.508088869715272,1,1
13187,0.540624101236698,1,1
13187,0.510066148979005,1,1
13187,0.509562841530055,1,1
13187,0.539042277825712,1,1
13187,0.502588438308887,1,1
13187,0.464948231233822,1,1
13187,0.514056658038539,1,1
13187,0.545261719873454,1,1
13187,0.557628702904803,1,1
13187,0.551301409260857,1,1
13187,0.524410411274087,1,1
13187,0.49881363244176,1,1
13187,0.517831463905666,1,1
13187,0.529119930974978,1,1
13187,0.513157894736842,1,1
13187,0.504637618636756,1,1
13187,0.490904515386828,1,1
13187,0.471491228070175,1,1
13187,0.54921627840092,1,1
13187,0.476775956284153,1,1
13187,0.512582686223756,1,1
13187,0.478537532355479,1,1
13187,0.57409404659189,1,1
13187,0.509383088869715,1,1
13187,0.511252516537245,1,1
13187,0.510245901639344,1,1
13187,0.499568593615186,1,1
13187,0.558635317802703,1,1
13187,0.550330744895024,1,1
13187,0.54483031348864,1,1
13187,0.492306586137475,1,1
13187,0.532499280989359,1,1
13187,0.510569456427955,1,1
13187,0.509850445786598,1,1
13187,0.510461604831752,1,1
13187,0.549108426804717,1,1
13187,0.509742594190394,1,1
13187,0.503235547886109,1,1
13187,0.487884670693126,1,1
13187,0.51200747771067,1,1
13187,0.550043140638481,1,1
13187,0.580816796088582,1,1
13187,0.548281564567156,1,1
13187,0.532211676732816,1,1
13187,0.553098935864251,1,1
13187,0.516896750071901,1,1
13187,0.515207075064711,1,1
13187,0.511863675582399,1,1
13187,0.544183203911418,1,1
13187,0.504961173425367,1,1
13187,0.526423641069888,1,1
13187,0.496045441472534,1,1
