"Study_ID","AUC","Permutation","DEBIAS"
13695,0.729861111111111,0,1
13695,0.556944444444444,1,1
13695,0.568055555555556,1,1
13695,0.579861111111111,1,1
13695,0.603472222222222,1,1
13695,0.611111111111111,1,1
13695,0.538888888888889,1,1
13695,0.519444444444444,1,1
13695,0.720833333333333,1,1
13695,0.518055555555555,1,1
13695,0.597222222222222,1,1
13695,0.522222222222222,1,1
13695,0.524305555555556,1,1
13695,0.572916666666667,1,1
13695,0.667361111111111,1,1
13695,0.514583333333333,1,1
13695,0.617361111111111,1,1
13695,0.515972222222222,1,1
13695,0.505555555555556,1,1
13695,0.495833333333333,1,1
13695,0.55625,1,1
13695,0.556944444444444,1,1
13695,0.550694444444444,1,1
13695,0.475,1,1
13695,0.60625,1,1
13695,0.486805555555556,1,1
13695,0.582638888888889,1,1
13695,0.538194444444444,1,1
13695,0.693055555555556,1,1
13695,0.55625,1,1
13695,0.419444444444444,1,1
13695,0.575,1,1
13695,0.575,1,1
13695,0.624305555555556,1,1
13695,0.528472222222222,1,1
13695,0.678472222222222,1,1
13695,0.5375,1,1
13695,0.665972222222222,1,1
13695,0.546527777777778,1,1
13695,0.588194444444444,1,1
13695,0.513194444444444,1,1
13695,0.505555555555556,1,1
13695,0.685416666666667,1,1
13695,0.504861111111111,1,1
13695,0.49375,1,1
13695,0.527083333333333,1,1
13695,0.602777777777778,1,1
13695,0.502777777777778,1,1
13695,0.624305555555556,1,1
13695,0.529166666666667,1,1
13695,0.588194444444444,1,1
13695,0.540972222222222,1,1
13695,0.620833333333333,1,1
13695,0.607638888888889,1,1
13695,0.586111111111111,1,1
13695,0.533333333333333,1,1
13695,0.463194444444444,1,1
13695,0.65625,1,1
13695,0.553472222222222,1,1
13695,0.604166666666667,1,1
13695,0.563888888888889,1,1
13695,0.638194444444445,1,1
13695,0.533333333333333,1,1
13695,0.626388888888889,1,1
13695,0.522222222222222,1,1
13695,0.556944444444444,1,1
13695,0.71875,1,1
13695,0.526388888888889,1,1
13695,0.592361111111111,1,1
13695,0.640277777777778,1,1
13695,0.476388888888889,1,1
13695,0.554166666666667,1,1
13695,0.520138888888889,1,1
13695,0.606944444444445,1,1
13695,0.629166666666667,1,1
13695,0.574305555555556,1,1
13695,0.4375,1,1
13695,0.551388888888889,1,1
13695,0.609027777777778,1,1
13695,0.596527777777778,1,1
13695,0.511805555555556,1,1
13695,0.60625,1,1
13695,0.60625,1,1
13695,0.597916666666667,1,1
13695,0.518055555555555,1,1
13695,0.577083333333333,1,1
13695,0.625694444444444,1,1
13695,0.505555555555556,1,1
13695,0.59375,1,1
13695,0.49375,1,1
13695,0.53125,1,1
13695,0.557638888888889,1,1
13695,0.628472222222222,1,1
13695,0.581944444444444,1,1
13695,0.483333333333333,1,1
13695,0.577083333333333,1,1
13695,0.555555555555556,1,1
13695,0.56875,1,1
13695,0.545138888888889,1,1
13695,0.647916666666667,1,1
13695,0.541666666666667,1,1
