"Study_ID","AUC","Permutation","DEBIAS"
11129,0.513165859564165,0,0
11129,0.539194915254237,1,0
11129,0.520278450363196,1,0
11129,0.505145278450363,1,0
11129,0.583535108958838,1,0
11129,0.55796004842615,1,0
11129,0.545853510895884,1,0
11129,0.555841404358353,1,0
11129,0.566434624697337,1,0
11129,0.610623486682809,1,0
11129,0.613044794188862,1,0
11129,0.562348668280872,1,0
11129,0.542524213075061,1,0
11129,0.610018159806295,1,0
11129,0.507415254237288,1,0
11129,0.547820823244552,1,0
11129,0.476392251815981,1,0
11129,0.594733656174334,1,0
11129,0.548123486682809,1,0
11129,0.512409200968523,1,0
11129,0.516797820823245,1,0
11129,0.490163438256659,1,0
11129,0.528450363196126,1,0
11129,0.493190072639225,1,0
11129,0.490163438256659,1,0
11129,0.503177966101695,1,0
11129,0.453541162227603,1,0
11129,0.539497578692494,1,0
11129,0.552058111380145,1,0
11129,0.482596852300242,1,0
11129,0.553722760290557,1,0
11129,0.524818401937046,1,0
11129,0.537530266343826,1,0
11129,0.55523607748184,1,0
11129,0.540405569007264,1,0
11129,0.532687651331719,1,0
11129,0.463226392251816,1,0
11129,0.503783292978208,1,0
11129,0.526634382566586,1,0
11129,0.513165859564165,1,0
11129,0.551755447941889,1,0
11129,0.514073849878935,1,0
11129,0.566737288135593,1,0
11129,0.560078692493947,1,0
11129,0.487893462469734,1,0
11129,0.586410411622276,1,0
11129,0.504842615012106,1,0
11129,0.535108958837772,1,0
11129,0.561743341404358,1,0
11129,0.509533898305085,1,0
11129,0.610623486682809,1,0
11129,0.602148910411622,1,0
11129,0.523153753026634,1,0
11129,0.552966101694915,1,0
11129,0.51997578692494,1,0
11129,0.540102905569007,1,0
11129,0.582929782082324,1,0
11129,0.49909200968523,1,0
11129,0.523759079903148,1,0
11129,0.508928571428571,1,0
11129,0.521791767554479,1,0
11129,0.506507263922518,1,0
11129,0.527088377723971,1,0
11129,0.625453995157385,1,0
11129,0.491676755447942,1,0
11129,0.505145278450363,1,0
11129,0.509231234866828,1,0
11129,0.486531476997579,1,0
11129,0.552058111380145,1,0
11129,0.513317191283293,1,0
11129,0.463680387409201,1,0
11129,0.627572639225182,1,0
11129,0.565829297820823,1,0
11129,0.570520581113801,1,0
11129,0.530871670702179,1,0
11129,0.550847457627119,1,0
11129,0.593371670702179,1,0
11129,0.541162227602906,1,0
11129,0.469733656174334,1,0
11129,0.608353510895884,1,0
11129,0.547366828087167,1,0
11129,0.570369249394673,1,0
11129,0.51089588377724,1,0
11129,0.62590799031477,1,0
11129,0.578692493946731,1,0
11129,0.438559322033898,1,0
11129,0.524818401937046,1,0
11129,0.513922518159806,1,0
11129,0.472911622276029,1,0
11129,0.44203995157385,1,0
11129,0.526785714285714,1,0
11129,0.510441888619855,1,0
11129,0.516041162227603,1,0
11129,0.545702179176755,1,0
11129,0.559170702179177,1,0
11129,0.518462469733656,1,0
11129,0.520429782082324,1,0
11129,0.582173123486683,1,0
11129,0.510290556900726,1,0
11129,0.549485472154964,1,0
11129,0.571731234866828,1,0
