"Study_ID","AUC","Permutation","DEBIAS"
14130,0.927083333333333,0,1
14130,0.522916666666667,1,1
14130,0.59375,1,1
14130,0.56875,1,1
14130,0.452083333333333,1,1
14130,0.533333333333333,1,1
14130,0.489583333333333,1,1
14130,0.529166666666667,1,1
14130,0.629166666666667,1,1
14130,0.585416666666667,1,1
14130,0.66875,1,1
14130,0.54375,1,1
14130,0.570833333333333,1,1
14130,0.497916666666667,1,1
14130,0.65,1,1
14130,0.691666666666667,1,1
14130,0.597916666666667,1,1
14130,0.577083333333333,1,1
14130,0.61875,1,1
14130,0.50625,1,1
14130,0.5375,1,1
14130,0.6,1,1
14130,0.691666666666667,1,1
14130,0.614583333333333,1,1
14130,0.529166666666667,1,1
14130,0.5375,1,1
14130,0.752083333333333,1,1
14130,0.69375,1,1
14130,0.645833333333333,1,1
14130,0.620833333333333,1,1
14130,0.625,1,1
14130,0.570833333333333,1,1
14130,0.616666666666667,1,1
14130,0.591666666666667,1,1
14130,0.558333333333333,1,1
14130,0.689583333333333,1,1
14130,0.502083333333333,1,1
14130,0.51875,1,1
14130,0.59375,1,1
14130,0.658333333333333,1,1
14130,0.622916666666667,1,1
14130,0.616666666666667,1,1
14130,0.5125,1,1
14130,0.64375,1,1
14130,0.666666666666667,1,1
14130,0.614583333333333,1,1
14130,0.541666666666667,1,1
14130,0.579166666666667,1,1
14130,0.55,1,1
14130,0.602083333333333,1,1
14130,0.71875,1,1
14130,0.529166666666667,1,1
14130,0.583333333333333,1,1
14130,0.547916666666667,1,1
14130,0.554166666666667,1,1
14130,0.702083333333333,1,1
14130,0.497916666666667,1,1
14130,0.564583333333333,1,1
14130,0.558333333333333,1,1
14130,0.69375,1,1
14130,0.51875,1,1
14130,0.604166666666667,1,1
14130,0.614583333333333,1,1
14130,0.6875,1,1
14130,0.54375,1,1
14130,0.5,1,1
14130,0.572916666666667,1,1
14130,0.485416666666667,1,1
14130,0.589583333333333,1,1
14130,0.55,1,1
14130,0.641666666666667,1,1
14130,0.691666666666667,1,1
14130,0.595833333333333,1,1
14130,0.614583333333333,1,1
14130,0.564583333333333,1,1
14130,0.50625,1,1
14130,0.497916666666667,1,1
14130,0.491666666666667,1,1
14130,0.610416666666667,1,1
14130,0.754166666666667,1,1
14130,0.5125,1,1
14130,0.56875,1,1
14130,0.595833333333333,1,1
14130,0.529166666666667,1,1
14130,0.514583333333333,1,1
14130,0.439583333333333,1,1
14130,0.59375,1,1
14130,0.6625,1,1
14130,0.508333333333333,1,1
14130,0.60625,1,1
14130,0.495833333333333,1,1
14130,0.63125,1,1
14130,0.652083333333333,1,1
14130,0.575,1,1
14130,0.520833333333333,1,1
14130,0.625,1,1
14130,0.525,1,1
14130,0.477083333333333,1,1
14130,0.622916666666667,1,1
14130,0.735416666666667,1,1
14130,0.64375,1,1
